id,sku,nome,ativo,grupo
63897,246085-0,Chave Fixa Isolada de Uma Boca 22mm,1,FER
63898,133135-0,Chave Fixa 23x26 mm,1,FER
63899,246086-0,Chave Fixa Isolada de Uma Boca 24mm,1,FER
63900,133136-0,Chave Fixa 24x27 mm,1,FER
63901,133137-0,Chave Fixa 27x30 mm,1,FER
63902,134423-0,"Chave Fixa 3/8 X 7/16 (Ref 100503MY, MAYLE)",1,FER
63903,133139-0,Chave Fixa 30x34 mm,1,FER
63904,133141-0,Chave Fixa 34x36 mm,1,FER
63905,21601-1,Chave Fixa 36 X 41,1,FER
63906,257945-0,Chave Fixa Isolada de Uma Boca 6mm,1,FER
63907,12825-1,"Chave Fixa de Bater 1.1/8"" – -009.053",1,FER
63908,12838-1,"Chave Fixa de Bater 2.3/8"" – -009.066",1,FER
63909,134424-0,"Chave Fixa 1/2 X 9/16 (Ref 100505MY, MAYLE)",1,FER
63910,134412-0,"Chave Fixa 10 X 11 (Ref 100007MY, MAYLE)",1,FER
63911,134414-0,"Chave Fixa 14 X 15 (Ref 100018MY, MAYLE)",1,FER
63912,134413-0,"Chave Fixa 12 X 13 (Ref 100013MY, MAYLE)",1,FER
63913,117886-0,"Chave Fixa 18 X 19 (Ref 100025MY, MAYLE)",1,FER
63914,134415-0,"Chave Fixa 16 X 17 (Ref 100023MY, MAYLE)",1,FER
63915,134418-0,"Chave Fixa 20 X 22 (Ref 100029MY, MAYLE)",1,FER
63916,134421-0,"Chave Fixa 25 X 28 (Ref 100036MY, MAYLE)",1,FER
63917,134411-0,"Chave Fixa 8 X 9 (Ref 100004MY, MAYLE)",1,FER
63918,134410-0,"Chave Fixa 6 X 7 (Ref 100001MY, MAYLE)",1,FER
63919,173486-0,"Chave Fixa 1/4 X 5/16 (Ref 100502MY, MAYLE)",1,FER
63920,12829-2,"Chave Fixa de Bater 1.1/2"" – -009.057",1,FER
63921,12826-1,"Chave Fixa de Bater 1.1/4"" – -009.054",1,FER
63922,12833-0,"Chave Fixa de Bater 1.13/16"" – -009.061",1,FER
63923,12827-1,"Chave Fixa de Bater 1.5/16"" – -009.055",1,FER
63924,12818-1,Chave Fixa de Bater 100 mm – -009.018,1,FER
63925,12837-1,"Chave Fixa de Bater 2.1/4"" – -009.065",1,FER
63926,12836-1,"Chave Fixa de Bater 2.3/16"" – -009.064",1,FER
63927,12801-1,Chave Fixa de Bater 24 mm – -009.001,1,FER
63928,12805-1,Chave Fixa de Bater 36 mm – -009.005,1,FER
63929,12852-1,"Chave Fixa de Bater 4.1/2"" – -009.080",1,FER
63930,12824-1,"Chave Fixa de Bater 1.1/16"" – -009.052",1,FER
63931,12831-1,"Chave Fixa de Bater 1.11/16"" – -009.059",1,FER
63932,12832-2,"Chave Fixa de Bater 1.3/4"" – -009.060",1,FER
63933,12830-0,"Chave Fixa de Bater 1.5/8"" – -009.058",1,FER
63934,12828-1,"Chave Fixa de Bater 1.7/16"" – -009.056",1,FER
63935,12823-1,"Chave Fixa de Bater 15/16"" – -009.051",1,FER
63936,12839-1,"Chave Fixa de Bater 2.1/2"" – -009.067",1,FER
63937,70940-0,Chave Fixa de Bater 25 mm – -009.000,1,FER
63938,12802-0,Chave Fixa de Bater 27 mm – -009.002,1,FER
63939,61279-0,Chave Fixa de Bater 34 mm – -009.035,1,FER
63940,133144-0,"Chave Fixa 1/2 X 9/16 (Ref ST41103SC, SATA)",1,FER
63941,133142-0,"Chave Fixa 1/4 X 5/16 (Ref ST41101SC, SATA)",1,FER
63942,133122-0,Chave Fixa 12x13 mm,1,FER
63943,133119-0,"Chave Fixa 10x11 mm (Ref ST41302SC, SATA)",1,FER
63944,133148-0,"Chave Fixa 15/16 X 1 (Ref ST41107SC, SATA)",1,FER
63945,133147-0,"Chave Fixa 13/16 X 7/8 (Ref ST41106SC, SATA)",1,FER
63946,133128-0,Chave Fixa 16x17 mm,1,FER
63947,133126-0,Chave Fixa 14x15 mm,1,FER
63948,133130-0,Chave Fixa 17x19 mm,1,FER
63949,133133-0,Chave Fixa 21x23 mm,1,FER
63950,133143-0,"Chave Fixa 3/8 X 7/16 (Ref ST41102SC, SATA)",1,FER
63951,133138-0,Chave Fixa 30x32 mm,1,FER
63952,133115-0,Chave Fixa 6x7 mm,1,FER
63953,133145-0,"Chave Fixa 5/8 X (Ref 11/16, SATA)",1,FER
63954,133116-0,"Chave Fixa 8 X 9 mm (Ref ST41301SC, SATA)",1,FER
63955,133117-0,Chave Fixa 8x10 mm,1,FER
63956,133118-0,Chave Fixa 9x11 mm,1,FER
63957,257944-0,Chave Fixa de Uma Boca VDE 7MM,1,FER
63958,246049-0,Chave Fixa Isolada de Uma Boca 11mm,1,FER
63959,246079-0,Chave Fixa Isolada de Uma Boca 13mm,1,FER
63960,246081-0,Chave Fixa Isolada de Uma Boca 15mm,1,FER
63961,246084-0,Chave Fixa Isolada de Uma Boca 19mm,1,FER
63962,246083-0,Chave Fixa Isolada de Uma Boca 17mm,1,FER
63963,283851-0,Chave Fixa Isolada Uma Boca 8mm,1,FER
63964,283848-0,Chave Fixa Isolada de Uma Boca 9mm,1,FER
63965,207333-0,"Chave Grifo Tipo Americano Heavy Duty 10""",1,FER
63966,207335-0,"Chave Grifo Tipo Americano Heavy Duty 12""",1,FER
63967,206901-0,"Chave Grifo Tipo Americano Heavy Duty 8""",1,FER
63968,29661-0,Chave Torx Plana TX4 E10 X E12 GTX - 024.952,1,FER
63969,272765-0,Chave Hexagonal Cabo Evox,1,FER
63970,272766-0,Chave Hexagonal Cabo Evox,1,FER
63971,272767-0,Chave Hexagonal Cabo Evox,1,FER
63972,273022-0,Chave Hexagonal Cabo Grip,1,FER
63973,272768-0,Chave Hexagonal Cabo Evox,1,FER
63974,273023-0,Chave Hexagonal Cabo Grip,1,FER
63975,272769-0,Chave Hexagonal Cabo Evox,1,FER
63976,69500-0,Chave Hexagonal Abaulada 1/4,1,FER
63977,69478-0,"Chave Hexagonal Abaulada 1,5mm",1,FER
63978,69480-0,"Chave Hexagonal Abaulada 2,5mm",1,FER
63979,272773-0,Chave Hexagonal Abaulada Cabo Evox,1,FER
63980,69481-0,"Chave Hexagonal Abaulada 3,0mm",1,FER
63981,69501-0,Chave Hexagonal Abaulada 5/16,1,FER
63982,272774-0,Chave Hexagonal Abaulada Cabo Evox,1,FER
63983,272775-0,Chave Hexagonal Abaulada Cabo Evox,1,FER
63984,272776-0,Chave Hexagonal Abaulada Cabo Evox,1,FER
63985,273030-0,Chave Hexagonal Abaulada Cabo Grip,1,FER
63986,69488-0,"Chave Hexagonal Abaulada 8,0mm",1,FER
63987,272777-0,Chave Hexagonal Abaulada Cabo Evox,1,FER
63988,273031-0,Chave Hexagonal Abaulada Cabo Grip,1,FER
63989,273205-0,Chave Hexagonal Abaulada Reta Cabo,1,FER
63990,273207-0,Chave Hexagonal Abaulada Reta Cabo,1,FER
63991,273210-0,Chave Hexagonal Abaulada Reta Cabo,1,FER
63992,273208-0,Chave Hexagonal Abaulada Reta Cabo,1,FER
63993,273209-0,Chave Hexagonal Abaulada Reta Cabo,1,FER
63994,273211-0,Chave Hexagonal Abaulada Reta Cabo,1,FER
63995,173701-0,Chave Hexagonal Abaulada Cabo T 10mm,1,FER
63996,173702-0,"Chave Hexagonal Abaulada Cabo T 2,5mm",1,FER
63997,173703-0,Chave Hexagonal Abaulada Cabo T 2mm,1,FER
63998,173704-0,Chave Hexagonal Abaulada Cabo T 3mm,1,FER
63999,173705-0,Chave Hexagonal Abaulada Cabo T 4mm,1,FER
64000,173706-0,Chave Hexagonal Abaulada Cabo T 5mm,1,FER
64001,173708-0,Chave Hexagonal Abaulada Cabo T 7mm,1,FER
64002,173709-0,Chave Hexagonal Abaulada Cabo T 8mm,1,FER
64003,302475-0,"Chave Hexagonal Abaulada 1,5MM",1,FER
64004,302481-0,Chave Hexgonal Abaulada 2MM,1,FER
64005,302432-0,"Chave Hexagonal Abaulada 3/16 (Ref ST84806L, SATA)",1,FER
64006,302439-0,Chave Hexagonal Abaulada 3mm,1,FER
64007,302423-0,"Chave Hexagonal Abaulada 4mm (Ref ST84705L, SATA)",1,FER
64008,302425-0,"Chave Hexagonal Abaulada 6mm (Ref ST84707L, SATA)",1,FER
64009,302424-0,"Chave Hexagonal Abaulada 5mm (Ref ST84706L, SATA)",1,FER
64010,272054-0,Chave Hexagonal Articulável T Cabo Deslizante 953,1,FER
64011,272057-0,Chave Hexagonal Articulável T Cabo Deslizante 953,1,FER
64012,257538-0,Chave Hexagonal Articulável T Cabo Deslizante 953,1,FER
64013,257541-0,Chave Hexagonal Articulável T Cabo Deslizante 953,1,FER
64014,273019-0,Chave Hexagonal Cabo Grip,1,FER
64015,273020-0,Chave Hexagonal Cabo Grip,1,FER
64016,21279-0,"Chave Hexagonal 1,5mm",1,FER
64017,21301-0,Chave Hexagonal 1/8,1,FER
64018,21291-0,Chave Hexagonal 12 mm,1,FER
64019,21300-0,Chave Hexagonal 3/32,1,FER
64020,21307-0,Chave Hexagonal 3/8,1,FER
64021,21306-0,Chave Hexagonal 5/16,1,FER
64022,21302-0,Chave Hexagonal 5/32,1,FER
64023,21299-0,Chave Hexagonal 5/64,1,FER
64024,21288-0,Chave Hexagonal 9 mm,1,FER
64025,302385-0,Chave Hexagonal Curta (Ref 3/16mm),1,FER
64026,302407-0,Chave Hexagonal Curta 3/8,1,FER
64027,302403-0,Chave Hexagonal Curta 5/16,1,FER
64028,311210-0,"Chave Hexagonal Curta 17mm (Ref ST84323L, SATA)",1,FER
64029,302474-0,Chave Hexagonal Curta (Ref 3/32mm),1,FER
64030,21333-0,Chave Hexagonal Longa 9 mm,1,FER
64031,21335-0,Chave Hexagonal Longa 11 mm,1,FER
64032,302139-0,Chave Heganonal Curta 10mm,1,FER
64033,302141-0,Chave Hexagonal Curta 12mm,1,FER
64034,302134-0,"Chave Hexagonal Curta 5mm (Ref ST84311L, SATA)",1,FER
64035,302144-0,"Chave Hexagonal Curta 3mm (Ref ST84309L, SATA)",1,FER
64036,302135-0,"Chave Hexagonal Curta 6mm (Ref ST84312L, SATA)",1,FER
64037,302137-0,Chave Hexagonal Curta 8MM,1,FER
64038,302162-0,"Chave Hexagonal Longa 12mm (Ref ST84510L, SATA)",1,FER
64039,302164-0,"Chave Hexagonal Longa 3 mm (Ref ST84501L, SATA)",1,FER
64040,302152-0,"Chave Hexagonal Longa 4mm (Ref ST84502L, SATA)",1,FER
64041,302154-0,"Chave Hexagonal Longa 6mm (Ref ST84504L, SATA)",1,FER
64042,302155-0,Chave Hexagonal Longa 7MM,1,FER
64043,302156-0,"Chave Hexagonal Longa 8mm (Ref ST84506L, SATA)",1,FER
64044,302153-0,"Chave Hexagonal Longa 5mm (Ref ST84503L, SATA)",1,FER
64045,21346-0,Chave Hexagonal Longa 1/2,1,FER
64046,21327-0,"Chave Hexagonal Longa 3 mm (Ref 220217BR, BELZER)",1,FER
64047,21339-1,Chave Hexagonal Longa 5/32,1,FER
64048,273193-0,Chave Hexagonal Reta Cabo,1,FER
64049,273191-0,Chave Hexagonal Reta Cabo,1,FER
64050,273194-0,Chave Hexagonal Reta Cabo,1,FER
64051,273197-0,Chave Hexagonal Reta Cabo,1,FER
64052,273196-0,Chave Hexagonal Reta Cabo,1,FER
64053,273195-0,Chave Hexagonal Reta Cabo,1,FER
64054,139346-0,Chave Hexagonal T Cabo Deslizante 951,1,FER
64055,173715-0,Chave Hexagonal Cabo T 10MM,1,FER
64056,271954-0,Chave Hexagonal T Cabo Deslizante 951,1,FER
64057,283860-0,Chave Hexagonal Cabo T 3MM,1,FER
64058,131615-0,Chave Hexagonal T Cabo Deslizante 951,1,FER
64059,131741-0,Chave Hexagonal T Cabo Deslizante 951,1,FER
64060,173719-0,Chave Hexagonal Cabo T 4MM,1,FER
64061,271998-0,Chave Hexagonal T Cabo Deslizante Antifaiscante,1,FER
64062,128760-0,Chave Hexagonal T Cabo Deslizante 951,1,FER
64063,173720-0,Chave Hexagonal Cabo T 5 mm,1,FER
64064,130873-0,Chave Hexagonal T Cabo Deslizante 951,1,FER
64065,271999-0,Chave Hexagonal T Cabo Deslizante Antifaiscante,1,FER
64066,173721-0,Chave Hexagonal Cabo T 6 mm,1,FER
64067,173722-0,Chave Hexagonal Cabo T 7MM,1,FER
64068,173723-0,Chave Hexagonal Cabo T 8MM,1,FER
64069,130928-0,Chave Hexagonal T Cabo Deslizante 951,1,FER
64070,21345-1,Chave Hexagonal Longa 7/16,1,FER
64071,21347-1,Chave Hexagonal Longa 9/16,1,FER
64072,307521-0,"Chave Hexagonal Curta 16mm (Ref ST84321L, SATA)",1,FER
64073,309263-0,"Chave Hexagonal Curta 19mm (Ref ST84324L, SATA)",1,FER
64074,302469-0,"Chave Hexagonal Curta 2,5mm (Ref ST84308L, SATA)",1,FER
64075,302466-0,"Chave Hexagonal Curta 2mm (Ref ST84307L, SATA)",1,FER
64076,302419-0,"Chave Hexagonal Longa 1/2""",1,FER
64077,302416-0,"Chave Hexagoanal Longa 1/4""",1,FER
64078,302420-0,"Chave Hexagonal Longa 1/8 (Ref ST84610L, SATA)",1,FER
64079,302418-0,"Chave Hexagonal Longa 3/8"" (Ref ST84606L, SATA)",1,FER
64080,302413-0,"Chave Hexagonal Longa 3/16 (Ref ST84602L, SATA)",1,FER
64081,311188-1,Chave Hexagonal Curta 24MM,1,FER
64082,283864-0,Chave Tork Tipo Reta T30,1,FER
64083,283865-0,Chave Maxtork Reta T-6,1,FER
64084,283866-0,Chave Maxtork Reta T-7,1,FER
64085,283867-0,Chave Maxtork Reta Industrial Cabo T 8,1,FER
64086,21637-0,Chave para Tubo Stillson 12,1,FER
64087,21636-0,Chave para Tubo Stillson 10,1,FER
64088,21640-0,Chave para Tubo Stillson 24,1,FER
64089,21639-0,Chave para Tubo Stillson 18,1,FER
64090,21635-0,Chave para Tubo Stillson 8,1,FER
64091,173491-0,Chave para Tubo 14,1,FER
64092,173494-0,Chave para Tubo 8,1,FER
64093,283876-0,Chave 1/4 X 10,1,FER
64094,283902-0,Chave PVC 1/4 X 5,1,FER
64095,134409-0,Chave 1/4 X 6 (MAYLE),1,FER
64096,283885-0,Chave PVC Isolada 1/4 X 6,1,FER
64097,283901-0,Chave PVC 1/4 X 4,1,FER
64098,22145-0,Chave 1/4 X 5 (MAYLE),1,FER
64099,283903-0,Chave PVC 1/4 X 6,1,FER
64100,283904-0,Chave PVC 1/4 X 8,1,FER
64101,134404-0,Chave 1/8 X 3,1,FER
64102,283906-1,Chave PVC 1/8 X 3,1,FER
64103,134407-0,Chave 1/8 X 4 (MAYLE),1,FER
64104,283908-0,Chave PVC 1/8 X 5,1,FER
64105,283872-0,Chave 1/8 X 6,1,FER
64106,283887-0,Chave Isolada PVC,1,FER
64107,283807-0,Chave de Fenda PVC 1/8 X 3,1,FER
64108,283907-0,Chave PVC 1/8 X 4,1,FER
64109,173728-0,Chave n0 X 200 mm,1,FER
64110,134408-0,Chave 3/16 X 4 (MAYLE),1,FER
64111,283890-0,Chave PVC Isolada 3/16 X 6,1,FER
64112,21416-0,"Chave 3/16 X 3 (Ref 217108BN, BELZER)",1,FER
64113,283912-0,Chave PVC 3/16 X 3,1,FER
64114,67315-0,Chave 3/16 X 5,1,FER
64115,67316-0,Chave 3/16 X 6,1,FER
64116,283917-0,Chave PVC 3/8 X 6,1,FER
64117,283918-0,Chave PVC 3/8 X 8,1,FER
64118,67322-1,Chave 3/8 X 10,1,FER
64119,283877-0,Chave 5/16 X 4,1,FER
64120,283920-0,Chave PVC 5/16 X 6,1,FER
64121,283921-0,Chave PVC 5/16 X 8,1,FER
64122,283899-0,Chave PVC 1/4 X 10,1,FER
64123,283909-0,"Chave 1/8 X 6"" Cabo PVC Translucido",1,FER
64124,283911-0,Chave PVC 3/16 X 10,1,FER
64125,283919-0,Chave PVC 5/16 X 4,1,FER
64126,283916-0,Chave PVC 3/16 X 8,1,FER
64127,283881-0,Chave de Bater 5/16 X 200 mm,1,FER
64128,283879-0,Chave de Bater 1/4 X 150 mm,1,FER
64129,283883-0,Chave PVC Isolada 1/4 X 10,1,FER
64130,283884-0,Chave PVC Isolada 1/4 X 4,1,FER
64131,115865-0,Chave Isolada 1/4 X 4,1,FER
64132,283886-0,Chave PVC Isolada 1/4 X 8,1,FER
64133,115866-0,Chave Isolada 1/4 X 6,1,FER
64134,80639-0,"Chave de Fenda Cruz Isolada 1/8 X 2.3/8"" -35255",1,FER
64135,115861-0,Chave Isolada 1/8 X 5,1,FER
64136,115862-0,Chave Isolada 1/8 X 8,1,FER
64137,115864-0,Chave Isolada 3/16 X 6,1,FER
64138,283889-0,Chave PVC Isolada 3/16 X 4,1,FER
64139,283892-0,Chave PVC Isolada 5/16 X 10,1,FER
64140,283873-0,Chave 1/8 X 8,1,FER
64141,246098-0,Chave Isolada CR-MO Nr. 0 X 60mm,1,FER
64142,246099-0,Chave Isolada CR-MO Nr. 1 X 80mm,1,FER
64143,246100-0,Chave Isolada CR-MO Nr. 2 X 100mm,1,FER
64144,246101-0,Chave Isolada CR-MO Nr. 3 X 150mm,1,FER
64145,173729-0,Chave n1 X 75 mm,1,FER
64146,173741-0,Chave n3 X 200 mm,1,FER
64147,283910-0,Chave Toco PVC 3/16 X 1.1/2,1,FER
64148,283898-0,Chave Toco PVC 1/4 X 1.1/2,1,FER
64149,191180-0,Chave Poligonal Flex Speedy 15 X 17,1,FER
64150,191177-0,Chave Poligonal Flex Speedy 9 X 11,1,FER
64151,314702-0,Jogo de Chave Reta Flexível com Catraca 7PC,1,FER
64152,173742-0,Chave de Roda em Cruz com Encaixe Quadrado 1/2,1,FER
64153,264577-0,Chave Saca Filtro de Óleo 50-130 mm com Corrente -1792,1,AUT
64154,173745-0,Chave Poligonal Aberta 13x14mm,1,FER
64155,173744-0,Chave Poligonal Aberta 10 X 12mm,1,FER
64156,173743-0,Chave Poligonal Aberta 1/2 X 9/16,1,FER
64157,173746-0,Chave Poligonal Aberta 16x17mm,1,FER
64158,120875-0,Chave Poligonal Aberta 16 X 18 mm,1,FER
64159,173747-0,"Chave Poligonal Aberta 3/8 X 7/16 (Ref ST48301SC, SATA)",1,FER
64160,173749-0,"Chave Poligonal Aberta 8x10mm (Ref ST48200SC, SATA)",1,FER
64161,173748-0,"Chave Poligonal Aberta 5/8 X (Ref 11/16, SATA)",1,FER
64162,173750-0,Chave Poligonal Aberta 9x11mm,1,FER
64163,272040-0,Chave Soquete Articulada T Cabo Deslizante Longo 952L,1,FER
64164,272038-0,Chave Soquete Articulada T Cabo Deslizante Longo 952L,1,FER
64165,272037-0,Chave Soquete Articulada T Cabo Deslizante Longo 952L,1,FER
64166,272042-0,Chave Soquete Articulada T Cabo Deslizante Longo 952L,1,FER
64167,272043-0,Chave Soquete Articulada T Cabo Deslizante Longo 952L,1,FER
64168,272041-0,Chave Soquete Articulada T Cabo Deslizante Longo 952L,1,FER
64169,272044-0,Chave Soquete Articulada T Cabo Deslizante Longo 952L,1,FER
64170,272009-0,Chave Soquete Hexagonal T Cabo Deslizante Articulado 952,1,FER
64171,173775-0,Soquete para Vela 1/2 16 mm,1,FER
64172,173776-0,Soquete para Vela 3/8 16 mm,1,FER
64173,173778-0,Soquete para Vela 3/8 21 mm,1,FER
64174,173751-0,Chave Soquete T 10 mm,1,FER
64175,173752-0,Chave Soquete T 11 mm,1,FER
64176,173754-0,Chave Soquete T 13 mm,1,FER
64177,173753-0,Chave Soquete T 12 mm,1,FER
64178,173755-0,Chave Soquete T 14 mm,1,FER
64179,173756-0,Chave Soquete T 17 mm,1,FER
64180,173757-0,Chave Soquete T 19 mm,1,FER
64181,173758-0,Chave Soquete T 8 mm,1,FER
64182,173759-0,Chave Soquete T 9 mm,1,FER
64183,283922-0,Caneta de Teste de Polaridade 6v - 12v - 24v,1,AUT
64184,283924-0,Chave Torx PVC T15,1,FER
64185,283927-0,Chave Torx Reta T27 Cabo PVC Translucido,1,FER
64186,173760-0,Jogo de Chave Torx Tipo Canivete 8 Peças (TT9 a TT40),1,FER
64187,21457-1,Chave Maxtork T-10,1,FER
64188,21446-0,Chave Maxtork l T20,1,FER
64189,21453-1,Chave Maxtork l T55,1,FER
64190,173762-0,Chave Torx Reta T15 X 100 mm,1,FER
64191,173761-0,Chave Torx Reta T10 X 100 mm,1,FER
64192,173763-0,Chave Torx Reta T20 X 100 mm,1,FER
64193,173766-0,Chave Torx Reta T30 X 100 mm,1,FER
64194,173764-0,Chave Torx Reta T25 X 100 mm,1,FER
64195,173765-0,Chave Torx Reta T27 X 100 mm,1,FER
64196,173767-0,Chave Torx Reta T40 X 100 mm,1,FER
64197,283925-0,Chave Torx PVC T20,1,FER
64198,283926-0,Chave Torx PVC T25,1,FER
64199,283928-0,Chave Torx PVC T30,1,FER
64200,283868-0,Chave Maxtork Reta Industrial Cabo T 9,1,FER
64201,241887-0,Chumbador CBA '' X 3. '' Parafuso 5/8,1,FER
64202,237638-0,Cinturão de Segurança Paraquedista CG 700E,1,SEG
64203,277034-0,Clips Cabo Aço Zincado 8016,1,MOV
64204,57130-0,Colher de Pedreiro em Aço 10'',1,
64205,139277-0,Colher Pedreiro 6 Polegadas Cabo Madeira,1,
64206,57129-0,Colher de Pedreiro em Aço 8'',1,
64207,57131-0,Colher Pedreiro 9 Polegadas Cabo Madeira,1,
64208,315746-0,Colher de Pedreiro em Aço 7'',1,
64209,251929-0,"Chave de Impacto 1/4 12V + Parafusadeira/furadeira 3/8 12V + 2 Baterias 2,0Ah + Carregador Bivolt",1,FER
64210,303077-0,Compressor de Ar Profissional CSV 10 Pés 110L 2HP Monofásico,1,FER
64211,207714-0,Compressor de Pistão Pro CSV 10/100 140PSI 2HP 220V Monofásico,1,FER
64212,59420-0,Compressor de Ar Monofásico 3HP 15PCM 200L,1,FER
64213,103755-0,Compressor MSV 20PCM/300L 175PSI 5HP Trifásico,1,FER
64214,68785-0,Compressor CSL 20PCM/200L 175PSI 5HP Trifásico,1,FER
64215,145519-0,Compressor CSV 20 Pés 200 Litros 175 Libras Trifásico,1,FER
64216,109409-0,Compressor Fort MSWV 60PCM/425L 175PSI 15HP Trifásico,1,FER
64217,287717-0,"Motocompressor CSI 8.6/25 Pratiko - 8,6pcm 25L 120psi - 220V",1,FER
64218,207128-0,Compressor de Ar CSD 18/100L 50/60HZ 3HP 4P Monofásico,1,FER
64219,118029-0,Motocompressor de Ar Isento de Óleo/odontológico Silencioso Mono 1HP 5PCM 30 Litros,1,FER
64220,118031-0,"Compressor de Ar Ordontológico CSD 9/30L 50/60HZ 1,5HP",1,FER
64221,193642-0,Compressor Trifásico CSL 3HP 15PCM/200L 140 PSI,1,FER
64222,196585-0,"Guia Espiral Tbi 914833 Vermelha Isolamento 1,0 - 1,2 5,40 m -914833",1,FER
64223,295707-0,Conjunto de Cinto de Segurança com Talabarte (CG 700 + CG 391) -10620110,1,MOV
64224,224811-0,Bomba Hidráulica 30Ton para Prensa,1,AUT
64225,141800-0,Conjunto para Solda Oxigênio/acetileno,1,FER
64226,163971-0,"Corda Multifilamento Trançada 10,0mm X 190mm Cores",1,MOV
64227,280217-0,Cortador de Grama À Gasolina 6 hp 510mm 173cc com Coletor 60 Litros,1,CAS
64228,173784-0,Cortador de Tubos 3 - 16 mm,1,FER
64229,173783-0,Cortador de Tubos 3 - 28 mm,1,FER
64230,241780-0,Cortador de Tubos 6 - 64 mm,1,FER
64231,173782-0,Cortador de Tubos 3 - 31 mm,1,FER
64232,192515-0,Cortador Profissional para Piso Tec 100,1,FER
64233,59765-0,Cortador de Piso Profissional HD 900 Vermelho: Precisão e Desempenho para o Seu Projeto,1,FER
64234,178147-0,Nivelador de Piso Smart 60694 - 50 Unidades,1,
64235,297429-0,Desempenadeira Aço Cabo Madeira: Ferramenta Essencial Acabamentos Perfeitos,1,
64236,297430-0,Desempenadeira Aço 26cm Cabo Madeira,1,
64237,267163-0,Desempenadeira Plástica Base Estriada 18x30cm: Precisão e Versatilidade em Seus Projetos,1,
64238,297471-0,Desempenadeira Plástica 14cm X 27cm Base com EVA,1,
64239,178297-0,Desempenadeira Plástica Base em EVA 18x30cm: Precisão e Qualidade em Cada Aplicação,1,
64240,178298-0,Desempenadeira Plástica Base em Espuma 18x30cm: o Toque Perfeito para Acabamentos Impecáveis,1,
64241,188904-0,Desforcimetro Torque - 9GG,1,AUT
64242,236083-0,Desforcímetro Torqueador TC 78 780kgf - 9GH,1,AUT
64243,318968-0,Desincrustrador Pneumático 19 Agulhas 3MM 3.500BPM,1,FER
64244,177899-0,Detector de Materiais Profissional GMS 120mm,1,CON
64245,266167-0,Macaco Hidráulico Tipo Garrafa,1,AUT
64246,324560-0,"Disco de Corte Abrasivo Inox 4.1/2'' X 1,6MM",1,FER
64247,195703-0,Disco de Corte 4 1/2 X 3/64 X 7/8,1,FER
64248,195705-0,Disco de Corte 7 X 1/16 X 7/8,1,FER
64249,257542-0,"Disco de Desbaste Diamantado Turbo 4.1/2""",1,
64250,21004-0,Disco de Lixa em Fibra Grão 36 180 X 22MM F425,1,FER
64251,124916-0,Disco Champagne A-275 Grão 180,1,FER
64252,221426-0,Disco Serra Circular P/madeira 24 Dentes,1,FER
64253,174347-0,Disco Diamantado Porcelanato 110MM,1,FER
64254,302381-0,"Disco de Corte Diamantado Segmentado 350 X 25,4MM",1,FER
64255,178122-0,Disco Diamantado TURBO ECO 110MM Furo 20MM,1,FER
64256,31627-0,Disco FLAC Evolution R-822 Grão 50 115 X 22,1,FER
64257,324561-0,Disco FLAP Abrasivo Inox 4.1/2'' Grão 40,1,FER
64258,178018-0,Desviador para Ducha de Chuveiro Completo Branco: a Solução Ideal para Seu Banheiro,1,HID
64259,178008-0,Ducha Branca 4 Temperaturas Top Jet,1,HID
64260,178086-0,Ducha Advanced Eletrônica Branca 127V,1,HID
64261,50735-0,"Eletrodo de Solda A13 6013 2,50mm Conarco 18kg -300283",1,FER
64262,306911-0,Eletrodo Revestido 2.50mm Aço Caixa 5 kg WEST ARCO 7018,1,FER
64263,50722-0,"Eletrodo OK 48.04 2,5mm Lata com 17KG",1,FER
64264,50724-0,"Eletrodo 6010 Ok 22.45P 2,50 X 350mm 20Kg",1,FER
64265,73365-0,Eletrodo OK 48.04 2mm E7018 Lata com 10KG,1,FER
64266,50732-0,"Eletrodo OK 48.04 3,25 mm Lata com 18KG",1,FER
64267,50729-0,"Eletrodo OK 46.00 3,25mm Lata com 20KG",1,FER
64268,306913-0,"Eletrodo de Solda A18 7018 4,00mm West Arco 5kg -749783",1,FER
64269,50726-0,Eletrodo OK 22.45 4mm Lata com 20KG,1,FER
64270,50730-0,Eletrodo OK 46.00 E6013 4mm Lata com 20KG,1,FER
64271,196092-0,"Eletrodo P/revestimento Duro OK 83,58 4mm 25KG",1,FER
64272,50740-0,"Eletrodo de Solda A18 7018 4,00mm Conarco 25kg -300543",1,FER
64273,50731-0,Eletrodo OK 46.00 5mm E6013 Lata com 20KG,1,FER
64274,50733-0,Eletrodo OK 48.04 4mm Lata com 25KG,1,FER
64275,140822-0,Eletrodo OK 55.00 5mm Lata com 25KG,1,FER
64276,50734-0,Eletrodo OK 48.04 5mm E7018 Lata com 25kg,1,FER
64277,50728-0,Eletrodo OK 46.00 E6013 2.5mm Lata com 18kg,1,FER
64278,107214-0,"Eletrodo Ok Serralheiro E6013 3,25mm 5Kg",1,FER
64279,139631-0,Enxada Canavieira Goivada Cabo 150cm: Ferramenta Ideal Aplicações,1,
64280,194124-0,Escada de Alumínio Doméstica 4 Degraus,1,CON
64281,194127-0,Escada de Alumínio Doméstica 7 Degraus,1,CON
64282,194126-0,Escada de Alumínio Doméstica 6 Degraus,1,CON
64283,194130-0,Escada Articulada 12 Degraus 3x4 de Alumínio,1,CON
